areaCode,areaName,areaType,date,cumDailyNsoDeathsByDeathDate,hospitalCases,newCasesBySpecimenDate
E07000041,Exeter,ltla,2021-07-16,110,,91
E07000041,Exeter,ltla,2021-07-16,110,,91
E07000041,Exeter,ltla,2021-07-16,110,,91
E07000041,Exeter,ltla,2021-07-16,110,,91
E07000041,Exeter,ltla,2021-07-16,110,6623,91
E07000041,Exeter,ltla,2021-07-16,110,6623,91
E07000041,Exeter,ltla,2021-07-16,110,,91
E07000041,Exeter,ltla,2021-07-16,110,,91
E07000041,Exeter,ltla,2021-07-16,110,,91
E92000001,England,nation,2021-07-16,133617,3367,50131
E07000041,Exeter,ltla,2021-07-16,110,,91
E07000041,Exeter,ltla,2021-07-16,110,6623,91
E07000041,Exeter,ltla,2021-07-15,110,,71
E07000041,Exeter,ltla,2021-07-15,110,,71
E07000041,Exeter,ltla,2021-07-15,110,6532,71
E07000041,Exeter,ltla,2021-07-15,110,,71
E07000041,Exeter,ltla,2021-07-15,110,6532,71
E07000041,Exeter,ltla,2021-07-15,110,,71
E07000041,Exeter,ltla,2021-07-15,110,,71
E07000041,Exeter,ltla,2021-07-15,110,,71
E07000041,Exeter,ltla,2021-07-15,110,,71
E92000001,England,nation,2021-07-15,133574,3241,56370
E07000041,Exeter,ltla,2021-07-15,110,,71
E07000041,Exeter,ltla,2021-07-15,110,6532,71
E07000041,Exeter,ltla,2021-07-14,110,6461,64
E07000041,Exeter,ltla,2021-07-14,110,,64
E07000041,Exeter,ltla,2021-07-14,110,,64
E07000041,Exeter,ltla,2021-07-14,110,6461,64
E07000041,Exeter,ltla,2021-07-14,110,,64
E07000041,Exeter,ltla,2021-07-14,110,,64
E92000001,England,nation,2021-07-14,133531,3110,49282
E07000041,Exeter,ltla,2021-07-14,110,,64
E07000041,Exeter,ltla,2021-07-14,110,,64
E07000041,Exeter,ltla,2021-07-14,110,,64
E07000041,Exeter,ltla,2021-07-14,110,,64
E07000041,Exeter,ltla,2021-07-14,110,6461,64
E92000001,England,nation,2021-07-13,133495,2970,42311
E07000041,Exeter,ltla,2021-07-13,110,,63
E07000041,Exeter,ltla,2021-07-13,110,6397,63
E07000041,Exeter,ltla,2021-07-13,110,,63
E07000041,Exeter,ltla,2021-07-13,110,,63
E07000041,Exeter,ltla,2021-07-13,110,,63
E07000041,Exeter,ltla,2021-07-13,110,,63
E07000041,Exeter,ltla,2021-07-13,110,,63
E07000041,Exeter,ltla,2021-07-13,110,,63
E07000041,Exeter,ltla,2021-07-13,110,6397,63
E07000041,Exeter,ltla,2021-07-13,110,,63
E07000041,Exeter,ltla,2021-07-13,110,6397,63
E07000041,Exeter,ltla,2021-07-12,110,,55
E07000041,Exeter,ltla,2021-07-12,110,6334,55
E07000041,Exeter,ltla,2021-07-12,110,,55
E07000041,Exeter,ltla,2021-07-12,110,,55
E07000041,Exeter,ltla,2021-07-12,110,,55
E07000041,Exeter,ltla,2021-07-12,110,,55
E07000041,Exeter,ltla,2021-07-12,110,,55
E07000041,Exeter,ltla,2021-07-12,110,6334,55
E92000001,England,nation,2021-07-12,133456,2798,39639
E07000041,Exeter,ltla,2021-07-12,110,,55
E07000041,Exeter,ltla,2021-07-12,110,,55
E07000041,Exeter,ltla,2021-07-12,110,6334,55
E07000041,Exeter,ltla,2021-07-11,110,6279,33
E07000041,Exeter,ltla,2021-07-11,110,,33
E07000041,Exeter,ltla,2021-07-11,110,,33
E07000041,Exeter,ltla,2021-07-11,110,,33
E07000041,Exeter,ltla,2021-07-11,110,,33
E07000041,Exeter,ltla,2021-07-11,110,6279,33
E92000001,England,nation,2021-07-11,133424,2564,26939
E07000041,Exeter,ltla,2021-07-11,110,,33
E07000041,Exeter,ltla,2021-07-11,110,,33
E07000041,Exeter,ltla,2021-07-11,110,,33
E07000041,Exeter,ltla,2021-07-11,110,,33
E07000041,Exeter,ltla,2021-07-11,110,6279,33
E07000041,Exeter,ltla,2021-07-10,110,,57
E07000041,Exeter,ltla,2021-07-10,110,,57
E07000041,Exeter,ltla,2021-07-10,110,,57
E07000041,Exeter,ltla,2021-07-10,110,6246,57
E07000041,Exeter,ltla,2021-07-10,110,,57
E07000041,Exeter,ltla,2021-07-10,110,,57
E92000001,England,nation,2021-07-10,133397,2429,24927
E07000041,Exeter,ltla,2021-07-10,110,,57
E07000041,Exeter,ltla,2021-07-10,110,,57
E07000041,Exeter,ltla,2021-07-10,110,,57
E07000041,Exeter,ltla,2021-07-10,110,6246,57
E07000041,Exeter,ltla,2021-07-10,110,6246,57
E07000041,Exeter,ltla,2021-07-09,110,,51
E07000041,Exeter,ltla,2021-07-09,110,6189,51
E07000041,Exeter,ltla,2021-07-09,110,,51
E07000041,Exeter,ltla,2021-07-09,110,,51
E07000041,Exeter,ltla,2021-07-09,110,,51
E07000041,Exeter,ltla,2021-07-09,110,,51
E07000041,Exeter,ltla,2021-07-09,110,,51
E92000001,England,nation,2021-07-09,133363,2352,28462
E07000041,Exeter,ltla,2021-07-09,110,,51
E07000041,Exeter,ltla,2021-07-09,110,6189,51
E07000041,Exeter,ltla,2021-07-09,110,,51
E07000041,Exeter,ltla,2021-07-09,110,6189,51
E07000041,Exeter,ltla,2021-07-08,110,,83
E07000041,Exeter,ltla,2021-07-08,110,,83
E07000041,Exeter,ltla,2021-07-08,110,,83
E07000041,Exeter,ltla,2021-07-08,110,,83
E92000001,England,nation,2021-07-08,133325,2209,29272
E07000041,Exeter,ltla,2021-07-08,110,,83
E07000041,Exeter,ltla,2021-07-08,110,,83
E07000041,Exeter,ltla,2021-07-08,110,,83
E07000041,Exeter,ltla,2021-07-08,110,6138,83
E07000041,Exeter,ltla,2021-07-08,110,,83
E07000041,Exeter,ltla,2021-07-08,110,6138,83
E07000041,Exeter,ltla,2021-07-08,110,6138,83
E07000041,Exeter,ltla,2021-07-07,110,,45
E07000041,Exeter,ltla,2021-07-07,110,,45
E07000041,Exeter,ltla,2021-07-07,110,,45
E07000041,Exeter,ltla,2021-07-07,110,,45
E07000041,Exeter,ltla,2021-07-07,110,,45
E07000041,Exeter,ltla,2021-07-07,110,,45
E92000001,England,nation,2021-07-07,133296,2144,33518
E07000041,Exeter,ltla,2021-07-07,110,6055,45
E07000041,Exeter,ltla,2021-07-07,110,6055,45
E07000041,Exeter,ltla,2021-07-07,110,,45
E07000041,Exeter,ltla,2021-07-07,110,,45
E07000041,Exeter,ltla,2021-07-07,110,6055,45
E07000041,Exeter,ltla,2021-07-06,110,,45
E07000041,Exeter,ltla,2021-07-06,110,,45
E07000041,Exeter,ltla,2021-07-06,110,,45
E07000041,Exeter,ltla,2021-07-06,110,,45
E07000041,Exeter,ltla,2021-07-06,110,,45
E07000041,Exeter,ltla,2021-07-06,110,6010,45
E07000041,Exeter,ltla,2021-07-06,110,6010,45
E92000001,England,nation,2021-07-06,133268,1998,30962
E07000041,Exeter,ltla,2021-07-06,110,,45
E07000041,Exeter,ltla,2021-07-06,110,,45
E07000041,Exeter,ltla,2021-07-06,110,,45
E07000041,Exeter,ltla,2021-07-06,110,6010,45
E07000041,Exeter,ltla,2021-07-05,110,,70
E07000041,Exeter,ltla,2021-07-05,110,,70
E07000041,Exeter,ltla,2021-07-05,110,,70
E07000041,Exeter,ltla,2021-07-05,110,5965,70
E07000041,Exeter,ltla,2021-07-05,110,,70
E07000041,Exeter,ltla,2021-07-05,110,5965,70
E07000041,Exeter,ltla,2021-07-05,110,,70
E07000041,Exeter,ltla,2021-07-05,110,,70
E92000001,England,nation,2021-07-05,133246,1888,29528
E07000041,Exeter,ltla,2021-07-05,110,,70
E07000041,Exeter,ltla,2021-07-05,110,,70
E07000041,Exeter,ltla,2021-07-05,110,5965,70
E07000041,Exeter,ltla,2021-07-04,110,,58
E07000041,Exeter,ltla,2021-07-04,110,5895,58
E07000041,Exeter,ltla,2021-07-04,110,,58
E07000041,Exeter,ltla,2021-07-04,110,,58
E07000041,Exeter,ltla,2021-07-04,110,5895,58
E92000001,England,nation,2021-07-04,133226,1744,21323
E07000041,Exeter,ltla,2021-07-04,110,,58
E07000041,Exeter,ltla,2021-07-04,110,,58
E07000041,Exeter,ltla,2021-07-04,110,,58
E07000041,Exeter,ltla,2021-07-04,110,,58
E07000041,Exeter,ltla,2021-07-04,110,,58
E07000041,Exeter,ltla,2021-07-04,110,5895,58
E07000041,Exeter,ltla,2021-07-03,110,,50
E07000041,Exeter,ltla,2021-07-03,110,,50
E07000041,Exeter,ltla,2021-07-03,110,,50
E07000041,Exeter,ltla,2021-07-03,110,5837,50
E07000041,Exeter,ltla,2021-07-03,110,,50
E07000041,Exeter,ltla,2021-07-03,110,,50
E07000041,Exeter,ltla,2021-07-03,110,,50
E92000001,England,nation,2021-07-03,133203,1636,20207
E07000041,Exeter,ltla,2021-07-03,110,,50
E07000041,Exeter,ltla,2021-07-03,110,,50
E07000041,Exeter,ltla,2021-07-03,110,5837,50
E07000041,Exeter,ltla,2021-07-03,110,5837,50
E07000041,Exeter,ltla,2021-07-02,110,,52
E07000041,Exeter,ltla,2021-07-02,110,,52
E07000041,Exeter,ltla,2021-07-02,110,5787,52
E07000041,Exeter,ltla,2021-07-02,110,,52
E92000001,England,nation,2021-07-02,133176,1611,21741
E07000041,Exeter,ltla,2021-07-02,110,,52
E07000041,Exeter,ltla,2021-07-02,110,,52
E07000041,Exeter,ltla,2021-07-02,110,,52
E07000041,Exeter,ltla,2021-07-02,110,5787,52
E07000041,Exeter,ltla,2021-07-02,110,,52
E07000041,Exeter,ltla,2021-07-02,110,,52
E07000041,Exeter,ltla,2021-07-02,110,5787,52
E07000041,Exeter,ltla,2021-07-01,110,,50
E07000041,Exeter,ltla,2021-07-01,110,5735,50
E07000041,Exeter,ltla,2021-07-01,110,,50
E07000041,Exeter,ltla,2021-07-01,110,,50
E07000041,Exeter,ltla,2021-07-01,110,,50
E07000041,Exeter,ltla,2021-07-01,110,,50
E07000041,Exeter,ltla,2021-07-01,110,5735,50
E07000041,Exeter,ltla,2021-07-01,110,,50
E92000001,England,nation,2021-07-01,133152,1560,23616
E07000041,Exeter,ltla,2021-07-01,110,,50
E07000041,Exeter,ltla,2021-07-01,110,,50
E07000041,Exeter,ltla,2021-07-01,110,5735,50
E07000041,Exeter,ltla,2021-06-30,110,5685,50
E07000041,Exeter,ltla,2021-06-30,110,,50
E07000041,Exeter,ltla,2021-06-30,110,,50
E92000001,England,nation,2021-06-30,133127,1500,23407
E07000041,Exeter,ltla,2021-06-30,110,5685,50
E07000041,Exeter,ltla,2021-06-30,110,,50
E07000041,Exeter,ltla,2021-06-30,110,,50
E07000041,Exeter,ltla,2021-06-30,110,,50
E07000041,Exeter,ltla,2021-06-30,110,,50
E07000041,Exeter,ltla,2021-06-30,110,,50
E07000041,Exeter,ltla,2021-06-30,110,,50
E07000041,Exeter,ltla,2021-06-30,110,5685,50
E07000041,Exeter,ltla,2021-06-29,110,,29
E07000041,Exeter,ltla,2021-06-29,110,,29
E07000041,Exeter,ltla,2021-06-29,110,5635,29
E07000041,Exeter,ltla,2021-06-29,110,,29
E07000041,Exeter,ltla,2021-06-29,110,,29
E92000001,England,nation,2021-06-29,133104,1445,22677
E07000041,Exeter,ltla,2021-06-29,110,,29
E07000041,Exeter,ltla,2021-06-29,110,,29
E07000041,Exeter,ltla,2021-06-29,110,,29
E07000041,Exeter,ltla,2021-06-29,110,,29
E07000041,Exeter,ltla,2021-06-29,110,5635,29
E07000041,Exeter,ltla,2021-06-29,110,5635,29
E07000041,Exeter,ltla,2021-06-28,110,5606,100
E07000041,Exeter,ltla,2021-06-28,110,,100
E07000041,Exeter,ltla,2021-06-28,110,,100
E07000041,Exeter,ltla,2021-06-28,110,,100
E07000041,Exeter,ltla,2021-06-28,110,,100
E92000001,England,nation,2021-06-28,133083,1465,22879
E07000041,Exeter,ltla,2021-06-28,110,,100
E07000041,Exeter,ltla,2021-06-28,110,,100
E07000041,Exeter,ltla,2021-06-28,110,,100
E07000041,Exeter,ltla,2021-06-28,110,5606,100
E07000041,Exeter,ltla,2021-06-28,110,,100
E07000041,Exeter,ltla,2021-06-28,110,5606,100
E07000041,Exeter,ltla,2021-06-27,110,,17
E07000041,Exeter,ltla,2021-06-27,110,,17
E07000041,Exeter,ltla,2021-06-27,110,,17
E92000001,England,nation,2021-06-27,133070,1331,15043
E07000041,Exeter,ltla,2021-06-27,110,,17
E07000041,Exeter,ltla,2021-06-27,110,,17
E07000041,Exeter,ltla,2021-06-27,110,,17
E07000041,Exeter,ltla,2021-06-27,110,,17
E07000041,Exeter,ltla,2021-06-27,110,5506,17
E07000041,Exeter,ltla,2021-06-27,110,5506,17
E07000041,Exeter,ltla,2021-06-27,110,,17
E07000041,Exeter,ltla,2021-06-27,110,5506,17
E07000041,Exeter,ltla,2021-06-26,110,,36
E07000041,Exeter,ltla,2021-06-26,110,,36
E92000001,England,nation,2021-06-26,133050,1276,13182
E07000041,Exeter,ltla,2021-06-26,110,,36
E07000041,Exeter,ltla,2021-06-26,110,,36
E07000041,Exeter,ltla,2021-06-26,110,,36
E07000041,Exeter,ltla,2021-06-26,110,5489,36
E07000041,Exeter,ltla,2021-06-26,110,5489,36
E07000041,Exeter,ltla,2021-06-26,110,,36
E07000041,Exeter,ltla,2021-06-26,110,,36
E07000041,Exeter,ltla,2021-06-26,110,,36
E07000041,Exeter,ltla,2021-06-26,110,5489,36
E07000041,Exeter,ltla,2021-06-25,110,,40
E07000041,Exeter,ltla,2021-06-25,110,,40
E07000041,Exeter,ltla,2021-06-25,110,,40
E07000041,Exeter,ltla,2021-06-25,110,,40
E07000041,Exeter,ltla,2021-06-25,110,5453,40
E92000001,England,nation,2021-06-25,133040,1284,14520
E07000041,Exeter,ltla,2021-06-25,110,5453,40
E07000041,Exeter,ltla,2021-06-25,110,,40
E07000041,Exeter,ltla,2021-06-25,110,,40
E07000041,Exeter,ltla,2021-06-25,110,,40
E07000041,Exeter,ltla,2021-06-25,110,,40
E07000041,Exeter,ltla,2021-06-25,110,5453,40
E07000041,Exeter,ltla,2021-06-24,110,,60
E07000041,Exeter,ltla,2021-06-24,110,,60
E07000041,Exeter,ltla,2021-06-24,110,5413,60
E07000041,Exeter,ltla,2021-06-24,110,,60
E92000001,England,nation,2021-06-24,133020,1274,14709
E07000041,Exeter,ltla,2021-06-24,110,5413,60
E07000041,Exeter,ltla,2021-06-24,110,,60
E07000041,Exeter,ltla,2021-06-24,110,,60
E07000041,Exeter,ltla,2021-06-24,110,,60
E07000041,Exeter,ltla,2021-06-24,110,,60
E07000041,Exeter,ltla,2021-06-24,110,,60
E07000041,Exeter,ltla,2021-06-24,110,5413,60
E07000041,Exeter,ltla,2021-06-23,110,5353,47
E07000041,Exeter,ltla,2021-06-23,110,,47
E07000041,Exeter,ltla,2021-06-23,110,,47
E92000001,England,nation,2021-06-23,132998,1255,14398
E07000041,Exeter,ltla,2021-06-23,110,5353,47
E07000041,Exeter,ltla,2021-06-23,110,,47
E07000041,Exeter,ltla,2021-06-23,110,,47
E07000041,Exeter,ltla,2021-06-23,110,,47
E07000041,Exeter,ltla,2021-06-23,110,,47
E07000041,Exeter,ltla,2021-06-23,110,,47
E07000041,Exeter,ltla,2021-06-23,110,,47
E07000041,Exeter,ltla,2021-06-23,110,5353,47
E07000041,Exeter,ltla,2021-06-22,110,,15
E07000041,Exeter,ltla,2021-06-22,110,,15
E07000041,Exeter,ltla,2021-06-22,110,,15
E07000041,Exeter,ltla,2021-06-22,110,5306,15
E92000001,England,nation,2021-06-22,132992,1301,13216
E07000041,Exeter,ltla,2021-06-22,110,,15
E07000041,Exeter,ltla,2021-06-22,110,,15
E07000041,Exeter,ltla,2021-06-22,110,,15
E07000041,Exeter,ltla,2021-06-22,110,,15
E07000041,Exeter,ltla,2021-06-22,110,5306,15
E07000041,Exeter,ltla,2021-06-22,110,,15
E07000041,Exeter,ltla,2021-06-22,110,5306,15
E07000041,Exeter,ltla,2021-06-21,110,,19
E07000041,Exeter,ltla,2021-06-21,110,,19
E07000041,Exeter,ltla,2021-06-21,110,5291,19
E07000041,Exeter,ltla,2021-06-21,110,,19
E07000041,Exeter,ltla,2021-06-21,110,,19
E92000001,England,nation,2021-06-21,132980,1290,12406
E07000041,Exeter,ltla,2021-06-21,110,,19
E07000041,Exeter,ltla,2021-06-21,110,5291,19
E07000041,Exeter,ltla,2021-06-21,110,,19
E07000041,Exeter,ltla,2021-06-21,110,,19
E07000041,Exeter,ltla,2021-06-21,110,,19
E07000041,Exeter,ltla,2021-06-21,110,5291,19
E92000001,England,nation,2021-06-20,132969,1168,8008
E07000041,Exeter,ltla,2021-06-20,110,5272,45
E07000041,Exeter,ltla,2021-06-20,110,,45
E07000041,Exeter,ltla,2021-06-20,110,,45
E07000041,Exeter,ltla,2021-06-20,110,,45
E07000041,Exeter,ltla,2021-06-20,110,5272,45
E07000041,Exeter,ltla,2021-06-20,110,,45
E07000041,Exeter,ltla,2021-06-20,110,,45
E07000041,Exeter,ltla,2021-06-20,110,,45
E07000041,Exeter,ltla,2021-06-20,110,,45
E07000041,Exeter,ltla,2021-06-20,110,,45
E07000041,Exeter,ltla,2021-06-20,110,5272,45
E07000041,Exeter,ltla,2021-06-19,110,5227,12
E07000041,Exeter,ltla,2021-06-19,110,,12
E07000041,Exeter,ltla,2021-06-19,110,,12
E07000041,Exeter,ltla,2021-06-19,110,5227,12
E07000041,Exeter,ltla,2021-06-19,110,,12
E07000041,Exeter,ltla,2021-06-19,110,,12
E92000001,England,nation,2021-06-19,132950,1143,6940
E07000041,Exeter,ltla,2021-06-19,110,,12
E07000041,Exeter,ltla,2021-06-19,110,,12
E07000041,Exeter,ltla,2021-06-19,110,,12
E07000041,Exeter,ltla,2021-06-19,110,,12
E07000041,Exeter,ltla,2021-06-19,110,5227,12
E07000041,Exeter,ltla,2021-06-18,110,,17
E07000041,Exeter,ltla,2021-06-18,110,5215,17
E07000041,Exeter,ltla,2021-06-18,110,,17
E92000001,England,nation,2021-06-18,132933,1170,8506
E07000041,Exeter,ltla,2021-06-18,110,,17
E07000041,Exeter,ltla,2021-06-18,110,,17
E07000041,Exeter,ltla,2021-06-18,110,,17
E07000041,Exeter,ltla,2021-06-18,110,,17
E07000041,Exeter,ltla,2021-06-18,110,,17
E07000041,Exeter,ltla,2021-06-18,110,,17
E07000041,Exeter,ltla,2021-06-18,110,5215,17
E07000041,Exeter,ltla,2021-06-18,110,5215,17
E07000041,Exeter,ltla,2021-06-17,110,,22
E07000041,Exeter,ltla,2021-06-17,110,,22
E07000041,Exeter,ltla,2021-06-17,110,,22
E92000001,England,nation,2021-06-17,132919,1122,9200
E07000041,Exeter,ltla,2021-06-17,110,,22
E07000041,Exeter,ltla,2021-06-17,110,,22
E07000041,Exeter,ltla,2021-06-17,110,,22
E07000041,Exeter,ltla,2021-06-17,110,,22
E07000041,Exeter,ltla,2021-06-17,110,,22
E07000041,Exeter,ltla,2021-06-17,110,5198,22
E07000041,Exeter,ltla,2021-06-17,110,5198,22
E07000041,Exeter,ltla,2021-06-17,110,5198,22
E92000001,England,nation,2021-06-16,132912,1057,9155
E07000041,Exeter,ltla,2021-06-16,110,,18
E07000041,Exeter,ltla,2021-06-16,110,,18
E07000041,Exeter,ltla,2021-06-16,110,,18
E07000041,Exeter,ltla,2021-06-16,110,,18
E07000041,Exeter,ltla,2021-06-16,110,,18
E07000041,Exeter,ltla,2021-06-16,110,,18
E07000041,Exeter,ltla,2021-06-16,110,5176,18
E07000041,Exeter,ltla,2021-06-16,110,5176,18
E07000041,Exeter,ltla,2021-06-16,110,,18
E07000041,Exeter,ltla,2021-06-16,110,,18
E07000041,Exeter,ltla,2021-06-16,110,5176,18
E07000041,Exeter,ltla,2021-06-15,110,,15
E07000041,Exeter,ltla,2021-06-15,110,,15
E92000001,England,nation,2021-06-15,132900,1030,8867
E07000041,Exeter,ltla,2021-06-15,110,,15
E07000041,Exeter,ltla,2021-06-15,110,,15
E07000041,Exeter,ltla,2021-06-15,110,5158,15
E07000041,Exeter,ltla,2021-06-15,110,,15
E07000041,Exeter,ltla,2021-06-15,110,5158,15
E07000041,Exeter,ltla,2021-06-15,110,,15
E07000041,Exeter,ltla,2021-06-15,110,,15
E07000041,Exeter,ltla,2021-06-15,110,,15
E07000041,Exeter,ltla,2021-06-15,110,5158,15
E92000001,England,nation,2021-06-14,132886,993,8689
E07000041,Exeter,ltla,2021-06-14,110,,24
E07000041,Exeter,ltla,2021-06-14,110,,24
E07000041,Exeter,ltla,2021-06-14,110,5143,24
E07000041,Exeter,ltla,2021-06-14,110,,24
E07000041,Exeter,ltla,2021-06-14,110,,24
E07000041,Exeter,ltla,2021-06-14,110,5143,24
E07000041,Exeter,ltla,2021-06-14,110,,24
E07000041,Exeter,ltla,2021-06-14,110,,24
E07000041,Exeter,ltla,2021-06-14,110,,24
E07000041,Exeter,ltla,2021-06-14,110,,24
E07000041,Exeter,ltla,2021-06-14,110,5143,24
E07000041,Exeter,ltla,2021-06-13,110,,14
E07000041,Exeter,ltla,2021-06-13,110,5119,14
E07000041,Exeter,ltla,2021-06-13,110,,14
E92000001,England,nation,2021-06-13,132875,947,5908
E07000041,Exeter,ltla,2021-06-13,110,,14
E07000041,Exeter,ltla,2021-06-13,110,5119,14
E07000041,Exeter,ltla,2021-06-13,110,,14
E07000041,Exeter,ltla,2021-06-13,110,,14
E07000041,Exeter,ltla,2021-06-13,110,,14
E07000041,Exeter,ltla,2021-06-13,110,,14
E07000041,Exeter,ltla,2021-06-13,110,,14
E07000041,Exeter,ltla,2021-06-13,110,5119,14
E92000001,England,nation,2021-06-12,132866,915,5255
E07000041,Exeter,ltla,2021-06-12,110,,13
E07000041,Exeter,ltla,2021-06-12,110,,13
E07000041,Exeter,ltla,2021-06-12,110,,13
E07000041,Exeter,ltla,2021-06-12,110,5105,13
E07000041,Exeter,ltla,2021-06-12,110,,13
E07000041,Exeter,ltla,2021-06-12,110,,13
E07000041,Exeter,ltla,2021-06-12,110,,13
E07000041,Exeter,ltla,2021-06-12,110,,13
E07000041,Exeter,ltla,2021-06-12,110,,13
E07000041,Exeter,ltla,2021-06-12,110,5105,13
E07000041,Exeter,ltla,2021-06-12,110,5105,13
E07000041,Exeter,ltla,2021-06-11,110,,8
E07000041,Exeter,ltla,2021-06-11,110,,8
E92000001,England,nation,2021-06-11,132856,884,6336
E07000041,Exeter,ltla,2021-06-11,110,5092,8
E07000041,Exeter,ltla,2021-06-11,110,,8
E07000041,Exeter,ltla,2021-06-11,110,,8
E07000041,Exeter,ltla,2021-06-11,110,,8
E07000041,Exeter,ltla,2021-06-11,110,,8
E07000041,Exeter,ltla,2021-06-11,110,5092,8
E07000041,Exeter,ltla,2021-06-11,110,,8
E07000041,Exeter,ltla,2021-06-11,110,,8
E07000041,Exeter,ltla,2021-06-11,110,5092,8
E07000041,Exeter,ltla,2021-06-10,110,,4
E92000001,England,nation,2021-06-10,132845,906,6530
E07000041,Exeter,ltla,2021-06-10,110,5084,4
E07000041,Exeter,ltla,2021-06-10,110,,4
E07000041,Exeter,ltla,2021-06-10,110,,4
E07000041,Exeter,ltla,2021-06-10,110,,4
E07000041,Exeter,ltla,2021-06-10,110,5084,4
E07000041,Exeter,ltla,2021-06-10,110,,4
E07000041,Exeter,ltla,2021-06-10,110,,4
E07000041,Exeter,ltla,2021-06-10,110,,4
E07000041,Exeter,ltla,2021-06-10,110,,4
E07000041,Exeter,ltla,2021-06-10,110,5084,4
E07000041,Exeter,ltla,2021-06-09,110,,7
E07000041,Exeter,ltla,2021-06-09,110,5080,7
E07000041,Exeter,ltla,2021-06-09,110,,7
E07000041,Exeter,ltla,2021-06-09,110,,7
E07000041,Exeter,ltla,2021-06-09,110,5080,7
E07000041,Exeter,ltla,2021-06-09,110,,7
E07000041,Exeter,ltla,2021-06-09,110,,7
E07000041,Exeter,ltla,2021-06-09,110,,7
E07000041,Exeter,ltla,2021-06-09,110,,7
E07000041,Exeter,ltla,2021-06-09,110,,7
E92000001,England,nation,2021-06-09,132829,876,6719
E07000041,Exeter,ltla,2021-06-09,110,5080,7
E07000041,Exeter,ltla,2021-06-08,110,5073,8
E07000041,Exeter,ltla,2021-06-08,110,,8
E07000041,Exeter,ltla,2021-06-08,110,5073,8
E07000041,Exeter,ltla,2021-06-08,110,,8
E07000041,Exeter,ltla,2021-06-08,110,,8
E07000041,Exeter,ltla,2021-06-08,110,,8
E07000041,Exeter,ltla,2021-06-08,110,,8
E07000041,Exeter,ltla,2021-06-08,110,,8
E92000001,England,nation,2021-06-08,132815,879,6427
E07000041,Exeter,ltla,2021-06-08,110,,8
E07000041,Exeter,ltla,2021-06-08,110,,8
E07000041,Exeter,ltla,2021-06-08,110,5073,8
E07000041,Exeter,ltla,2021-06-07,110,5065,5
E07000041,Exeter,ltla,2021-06-07,110,,5
E92000001,England,nation,2021-06-07,132802,860,6596
E07000041,Exeter,ltla,2021-06-07,110,,5
E07000041,Exeter,ltla,2021-06-07,110,,5
E07000041,Exeter,ltla,2021-06-07,110,,5
E07000041,Exeter,ltla,2021-06-07,110,,5
E07000041,Exeter,ltla,2021-06-07,110,,5
E07000041,Exeter,ltla,2021-06-07,110,,5
E07000041,Exeter,ltla,2021-06-07,110,,5
E07000041,Exeter,ltla,2021-06-07,110,5065,5
E07000041,Exeter,ltla,2021-06-07,110,5065,5
E92000001,England,nation,2021-06-06,132797,807,4613
E07000041,Exeter,ltla,2021-06-06,110,,6
E07000041,Exeter,ltla,2021-06-06,110,,6
E07000041,Exeter,ltla,2021-06-06,110,,6
E07000041,Exeter,ltla,2021-06-06,110,,6
E07000041,Exeter,ltla,2021-06-06,110,,6
E07000041,Exeter,ltla,2021-06-06,110,,6
E07000041,Exeter,ltla,2021-06-06,110,,6
E07000041,Exeter,ltla,2021-06-06,110,5060,6
E07000041,Exeter,ltla,2021-06-06,110,5060,6
E07000041,Exeter,ltla,2021-06-06,110,,6
E07000041,Exeter,ltla,2021-06-06,110,5060,6
E07000041,Exeter,ltla,2021-06-05,110,,4
E07000041,Exeter,ltla,2021-06-05,110,,4
E07000041,Exeter,ltla,2021-06-05,110,,4
E07000041,Exeter,ltla,2021-06-05,110,,4
E07000041,Exeter,ltla,2021-06-05,110,,4
E07000041,Exeter,ltla,2021-06-05,110,,4
E07000041,Exeter,ltla,2021-06-05,110,5054,4
E07000041,Exeter,ltla,2021-06-05,110,,4
E07000041,Exeter,ltla,2021-06-05,110,5054,4
E07000041,Exeter,ltla,2021-06-05,110,,4
E92000001,England,nation,2021-06-05,132785,782,3862
E07000041,Exeter,ltla,2021-06-05,110,5054,4
E07000041,Exeter,ltla,2021-06-04,110,,5
E07000041,Exeter,ltla,2021-06-04,110,,5
E07000041,Exeter,ltla,2021-06-04,110,,5
E07000041,Exeter,ltla,2021-06-04,110,,5
E07000041,Exeter,ltla,2021-06-04,110,5050,5
E07000041,Exeter,ltla,2021-06-04,110,,5
E07000041,Exeter,ltla,2021-06-04,110,,5
E07000041,Exeter,ltla,2021-06-04,110,5050,5
E07000041,Exeter,ltla,2021-06-04,110,,5
E07000041,Exeter,ltla,2021-06-04,110,,5
E92000001,England,nation,2021-06-04,132781,805,4739
E07000041,Exeter,ltla,2021-06-04,110,5050,5
E07000041,Exeter,ltla,2021-06-03,110,,0
E07000041,Exeter,ltla,2021-06-03,110,,0
E07000041,Exeter,ltla,2021-06-03,110,5045,0
E07000041,Exeter,ltla,2021-06-03,110,,0
E07000041,Exeter,ltla,2021-06-03,110,,0
E07000041,Exeter,ltla,2021-06-03,110,,0
E07000041,Exeter,ltla,2021-06-03,110,5045,0
E07000041,Exeter,ltla,2021-06-03,110,,0
E07000041,Exeter,ltla,2021-06-03,110,,0
E07000041,Exeter,ltla,2021-06-03,110,,0
